text,humor
I bought an answering machine today but I think it's broken.I've asked it loads of questions but nothing's happening.,True
I've made loads of money selling my version of Polo that don't have a hole in the middle.I've made an absolute mint.,True
"A boat builder is showing his son one of his forests. He turns to him and says, ""Son, one day all this will be oars""",True
Jokes about German sausage are the wurst.,True
I've just been spending some time at my wifes grave..She still thinks I'm digging a garden pond.,True
I just saw a sign in a shop'Mosquito nets £10'. It turns out he won it on a scratchcard.,True
My wife and I are having a competition to see who can steal the most dog related stuff from our local petshop..I've just taken the lead.,True
"I used to be a wrestler, I would get a guy in a head lock and write my name on their forehead..It was my signature move.",True
This annoying guy on the bus wouldn't stop asking questions about how the journey would end. So I told him where to get off.,True
I've just saved a ton of cash on the latest iPhone. I didn't buy one.,True
My wife just said I was ignorant..Nonsense! Why? I don't even know the meaning of the word!,True
I just texted my girlfriend Ruth and told her it was over. I'm Ruthless.,True
I tried sniffing coke once..and got an ice cube stuck up my nose.,True
I just ate some mustard and had the strangest feeling that I had eaten it before. Dijon vu..,True
There was an earthquake near the Galaxy chocolate factory this morning..It sent ripples through the whole building.,True
There are two things that always make me jump..My legs.,True
I used to live in a normal house.. but then steps were taken to make it into a bungalow.,True
I just bought a TV remote control with three buttons. I was surprised they let me pay with buttons.,True
6:30 is the best time on a face clock..Hands down!,True
I just love helium..I can't speak highly enough about it!,True
My mate keeps boasting that he owns a 3 foot pack of cards. Big deal.,True
I just spent half hour grilling some chicken..but it still wouldn't tell me why it crossed the road!,True
"I hate it when people mix their metaphors, I mean come on people! It's not rocket surgery!",True
"Two cows in a field, one says""What do you think of mad cow disease?""The other cow replies ""Won't affect me, I'm a helicopter!""",True
Sticks and stones may break my bones..I should probably drink more milk.,True
I'd love to be a juggler. But I haven't got the balls.,True
What happens if you get scared half to death twice?,True
I've trained my dog to bring me a glass of red wine. It's a Bordeaux collie.,True
If corn oil is made from corn.. and vegetable oil is made from vegetables.. what is baby oil made from?,True
My wife is such a looker..She's brilliant at hide and seek!,True
The woman next door keeps flashing me from her upstairs bedroom window.I've no idea how she got the car up there though.,True
I don't believe in spanking my children. I find that waving a gun around works just as well..,True
Drilling for oil is boring.,True
I can see five years into the future. I have 2020 vision.,True
Why don't owls go on dates when it's raining? Because it's too wet to woo.,True
My wife said that I only ever want sex with her when I'm drunk.That's not true!.. I usually want a kebab as well.,True
I used to be a bodybuilder..or 'The Dr Frankenstein Grave Robber' as the press preferred to call me.,True
Why do people always say that nothing rhymes with orange? When it doesn't!,True
I really need to finish my essay on the wind..At the moment it's little more than a draft.,True
I just bought my wife a length of rope with a bucket on the end. I'm sure it'll go down well.,True
Ever since I started trying to relive my youth at childrens playgrounds..My social life has been on the slide.,True
As I sat watching my dad draw his final breath I realised..We make a crap pictionary team.,True
ApproverypriateSorry - that was very in appropriate.,True
Standing in the paint aisle at the DIY centre always brings a tear to my eye. I can't help but get emulsional.,True
"I've been asked out by a number of hot women in my time. 0 is a number, right?..",True
"I didn't like my beard at first, but it grew on me.",True
"Some annoying guy in the pub was shouting that he couldn't understand how to get outside. Needless to say, they showed him the door!",True
"The local kids are all scared of the custard and jelly covered house at the end of our street. I've no idea why, it's obviously desserted.",True
Relationships are a lot like algebra.Have you ever looked at your X and wondered Y?,True
"I'm great at multitasking. I can waste time, be unproductive and procrastinate all at once.",True
"I have ten arms, eight legs and 22 feet. what am I? A liar.",True
Did you hear about the two bed bugs who met in the mattress? They got married in the spring.,True
I buy a different brand of cling flim each time I go shopping.Just to keep things fresh.,True
"What are the advantages of living in Switzerland? Well, the flag is a big plus.",True
Not bragging but guess who got a record deal today?..3 cds for £1.. Bargain!,True
Always remember that you are unique..Just like everyone else.,True
I just saw a great documentary about how ships are kept together. It was riveting!,True
I just gave my girlfriend a ring and proposed....that we break up. Then I put the phone down on her.,True
Time flies when you're throwing watches.,True
"A duck goes into a shop &amp, asks for a tube of ChapStick. The Cashier says ""That'll be £1.50 please.The Duck says ""Just put it on my bill""",True
"I haven't slept for three days, Because that would be too long.",True
Why do all these people with laser hair want to get it removed?,True
When my mate gave me a leaflet about anger management..I lost it.,True
Frozen sculptures are okay..Icy pose.,True
I didn't do too well in the pub quiz the other night..I know nothing about pubs.,True
Keep the dream alive.. Hit the snooze button.,True
I just got hit by a rental car. It Hertz.,True
"My grandfathers funeral has cost us over £14,000 so far..I knew it was a bad idea to bury him in a rented suit.",True
Did you hear about the poker player who lost his arm and got a prosthetic replacement? He's finding it hard to deal with.,True
What's the definition of a microwave? A flea saying goodbye.,True
I slept right through the alarm this morning. Good thing it was only a small fire.,True
"Me: ""Doctor! Doctor! I feel like a pack of cards!"" Dr: ""Sit down and I'll deal with you later""",True
"I just got back from my mates funeral, He was killed by a tennis ball. It was a cracking service.",True
How do you stop a dog from barking in the back seat of a car? Put it in the front seat.,True
What is the same size and shape as an elephant yet weighs nothing? An elephants shadow.,True
What do you call a woodpecker with no beak? A headbanger.,True
Did you hear about the burger van that crashed into the casino? There were chips everywhere.,True
